consolidated_output/3.614543.MEE0V3RR2TRPFBSMPFH0OUUQC5UJY4K4A.txt,0.0526384
consolidated_output/3.717301.MBZF1SGREKGWLSAA3MOG54B51CQ22NNXA.txt,0.0508881
consolidated_output/3.692235.NXTKQOTY3UWD0OBC5KY4WYNHT2JC00QFA.txt,0.0492393
consolidated_output/3.905055.IBFH2P1HRUQEKBJLCVTTMZ3541F0YWDWB.txt,0.0212058
consolidated_output/3.702869.OSNHH011APSZCV4NLFJEB5W3LCVVNVV0A.1.txt,0.0196328
consolidated_output/3.702910.E1TKH2Z2XTF4T2RRXZ4PZ1KQ52ZBIGNZA.1.txt,0.0144183
consolidated_output/3.686358.AB12HRJ1HFFW50KGCXGJIFEZKVUHJ41IA.txt,0.0111043
consolidated_output/3.855498.DTVGWCUMUUIPS5VSFS0R2WSWDSKSIQL0B.txt,0.00751182
consolidated_output/3.79874.BNVGKOFCSCNPHDLXJSLWIZ4OSRWMETEAA.txt,0.00697372
consolidated_output/3.773000.PDNYBXI4E3ZQWSAWJW10QJIUYCXDHLS1A.1.txt,0.00681672
consolidated_output/3.878575.JCQAFXQPU2YOFUJ1YVT0Z5ZP3PVKCH5XA.1.txt,0.00656428
consolidated_output/3.703515.IK4JCZA4R1ET4DDVD4ZZMFLMW2XMRX4GB.txt,0.00598961
consolidated_output/3.901322.OJFJXNK4T4NVFP0ZDTS2FPF3K5ACPTBLA.txt,0.00596057
consolidated_output/3.695540.LHV025JDAMOV20SPDOSBC5EJE5TM11RRA.txt,0.00462346
consolidated_output/3.692380.I5QXDXQK0QS0MFK05G1I03RV0TXRBKH3B.txt,0.00450006
consolidated_output/3.757887.H3JYQBM0KY04YBRECI0ZXZBKL1ZLWUFSA.txt,0.00398891
consolidated_output/3.677767.EEXKEH4OTLOZC5GWTXHDHUIBTY4F4P2AB.txt,0.00349022
consolidated_output/3.714224.C1DSABGWVQ4DJR1DXPCUHQRCXAFY0GJGA.txt,0.00348455
consolidated_output/3.786494.MOFDP4J2XXFZIDFSZWZITUDX0TSX0NKMA.2.txt,0.00314879
consolidated_output/3.99016.EHFIM5KGWLYEQ13ZIMLDGT4RQJVJQ5G3B.1.txt,0.00290215
consolidated_output/3.716729.EVYNEEZ3N5G3PBJBOIUPYR2CPPVLNAFNA.txt,0.00255671
consolidated_output/3.90341.G51524LFWXHFNNOZCA5OVGVG3NX3FLC5A.3.txt,0.00227978
consolidated_output/3.707276.MNF3WPIAZJRAUCUST5H1XVCKGQNBFQPNB.1.txt,0.00223943
consolidated_output/3.710673.AOXN1CEJPM34MY0VPXSSNURFHZWDPGEXA.6.txt,0.00223356
consolidated_output/3.802965.JAYSR3HPHLDPVKB2DB3OMJ1N1SWEURKNA.txt,0.00218623
consolidated_output/3.713185.JZB1N1XZ1WKIZERRBNEUMTKPWR1W1VACB.txt,0.00167999
consolidated_output/3.758748.BAJ1BXU4GOTDO4JY1IAPOFU25EHBG34MB.1.txt,0.00165162
consolidated_output/3.703206.HFYQNTNNNGUHGDK51E0NXEHNKZNC2NONB.1.txt,0.00164228
consolidated_output/3.698919.NPXQHDCSN0K2SWJZKD3KDQ5UJOHFJGYCB.txt,0.00159896
consolidated_output/3.895055.D0VM25VKM1XW4UAE5MOAD45ECLEHV0X0A.2.txt,0.00153235
consolidated_output/3.65570.CXKVBWQGRSF3CEQT1KGYRTH1XFNNU2B1A.txt,0.00151856
consolidated_output/3.71616.PVQNKPLH23MNC00BQT4ZSTWYHSMRH1AZB.txt,0.00151612
consolidated_output/3.821870.BY3KKAQ3HWYNPYAPJKXJCM3FXI1G5EGLB.1.txt,0.00150395
consolidated_output/3.653877.E0UREN3ABJGQXSSRXJMKKP2Q3MWLHFLZA.txt,0.00149769
consolidated_output/3.698206.DDPYP0PVNTPG3KMTR5UZ23ESDWJIRLXCB.txt,0.00149082
consolidated_output/3.902890.DSI0GHIMWFY4PFP2XEZA33FA2UANCIGPB.1.txt,0.00140607
consolidated_output/3.866451.AE4BVKME10KRPA3QHAGZ3VLY5PP1ITQ2A.txt,0.00127944
consolidated_output/3.895201.DRP52MAT5D51KE51LRODCNWNB14W5BLXA.1.txt,0.00118484
consolidated_output/3.703968.HYDXVFU42KVAWVABQBGVCZR5240OWVXTA.1.txt,0.00109386
consolidated_output/3.742297.NPOVLJA3CKFEPRCMN0AESYXBIKD4SIWXA.1.txt,0.00105679
consolidated_output/3.871967.LT0X3KNA3VC2BIN4AEXZJDQ1HDDG445SB.txt,0.00104269
consolidated_output/3.87247.IAWRRO5VVPZDYDSOIEVLPE4PDWWUNTHZA.1.txt,0.000997279
consolidated_output/3.760535.BOE1QAMTRB4HE3LVLKD50SAUZIKIKR3VA.txt,0.000920704
consolidated_output/3.696828.JRMDPAWKDTKZTVEVOFULTMQZISVGBFIQB.2.txt,0.000885156
consolidated_output/3.707630.CYZZXSCHWD5Y10FEL5BIPGUAXZWFGARZA.2.txt,0.000885156
consolidated_output/3.839623.K5NUXRR41HKOJVMYVH0K5FZ12WO25NN2A.txt,0.000879585
consolidated_output/3.78326.P1WBUGP0V4D5223QTXPK5D5GN3VXLNUZA.txt,0.00071388
consolidated_output/3.787758.DHTVRYLN3IQ5NT0RJ34MIHHT0YLKZYSUA.1.txt,0.000705048
consolidated_output/3.699949.ATZUCOAASTGZWKTV3CZ1D42SK1OW3OCUA.txt,0.000649592
consolidated_output/3.705895.GYPXQVEDKUMMAONSL5XJ0DLVX4QAH1UZB.1.txt,0.000620162
consolidated_output/3.769785.BKSCP0TWD0PFIGU4M12U4TXHK3KE4LZFB.txt,0.000618839
consolidated_output/3.848619.HPBQXUN2D0HJ4ZZWIHJL4KALWQUIKY1TB.1.txt,0.00053579
consolidated_output/3.74326.DXSCAFS1VP4U5YIU35M44FZ2O4DD0W2QB.txt,0.000535668
consolidated_output/3.707594.FPRMHP4DLF2XRLO0IRLFTQ4EGW0P2X22A.2.txt,0.000517519
consolidated_output/3.848176.BSUIBKQCPGLF44MMD5I4PH3MYPLY54CTA.1.txt,0.000464689
consolidated_output/3.765736.MNEB5PCD45MA1ZW2RD0KNJUVR12O3ZM2A.txt,0.000457778
consolidated_output/3.873135.FWLH333ICRMKRKQ4ENR5GAJZU0WZNP4BB.2.txt,0.000457652
consolidated_output/3.889941.DAR241CQFPWHSFGNKSIKXWK34WNOIXXGA.1.txt,0.000451078
consolidated_output/3.885808.JA0BH2DYBOQFRFCYON5IE1EFCSMT0LSBA.2.txt,0.000450214
consolidated_output/3.653812.DNZQKJKGVS1DJPFME0YFTEKKTUQJ2YC2A.txt,0.000440594
consolidated_output/3.78570.D0QZIQLCL1ZR0ZZNGGECXKHJRJTFM0AHA.1.txt,0.000439003
consolidated_output/3.702366.L3ZA0MHZFGERQXOYYURBUJI5HXGBLSA5A.1.txt,0.00037027
consolidated_output/3.878887.JNEUVSCDLTBZZVBKW3S4XQBOYRMLMLOQA.4.txt,0.000327816
consolidated_output/3.821000.NQJSV5HPANANNBV5UKRGTYXVNRM5J5P4B.txt,0.000304025
consolidated_output/3.704434.PDUBWGG5PL5PIHPJDWSVLDD3OTGGBBVSA.txt,0.000303939
consolidated_output/3.661911.EOIT5305WEKPG4PCZKPUFLFY2CWSH3P5A.txt,0.000297865
consolidated_output/3.707538.B1XC5IUGIAGJF1DU2PFT0VTZSH0F214WA.3.txt,0.000294446
consolidated_output/3.715269.FXVOSDSFZZWQAQF1SKEAVZNTGJTTSW4IB.txt,0.000280868
consolidated_output/3.91782.KY3ZJQLC0ZOAVNEFDQCRSE4GSEQ1DWSRB.txt,0.000259232
consolidated_output/3.777022.G0I3HTWLEHGMIBCHQ1EXZH2VIWW2E1YOB.1.txt,0.000234012
consolidated_output/3.896702.M3WUUVGONGMI4JNGZFNV505JDZPJAIBYA.txt,0.000218663
consolidated_output/3.830652.CKXPKBYXCFNWL3K0UNBKCXOEYKEHIN5KB.1.txt,0.000212201
consolidated_output/3.830173.HQ3BEI5M5UOGPWASVBZMHYJQ23HZWEY4A.1.txt,0.000212201
consolidated_output/3.757234.KA05B4GP5XSXGL1LSSH1SLNU1D3CJVOQA.txt,0.00019708
consolidated_output/3.690011.E04ELT2QLAIZMHBVWKTEBYFSRMSZMUJFB.txt,0.000182691
consolidated_output/3.829129.ETBA3LZJP4AXGZ44HA2JNMQ1FUFNYZTCA.1.txt,0.000174786
consolidated_output/3.694638.KZMBCFKIKRRZNBEXFGTL2KDPAG1WG0DLB.1.txt,0.000173885
consolidated_output/3.715926.FIRQUVGG1A3HWK0PSDTHVCGHOOIJ30I1B.2.txt,0.00016943
consolidated_output/3.703207.KJJLUHZEQFOTH0XRBTVHHZ5BXTGZYPEVA.1.txt,0.00015573
consolidated_output/3.715047.P3CAQH0B21DH4VTGEFQ3NQ05MKI03KJFB.1.txt,0.00012459
consolidated_output/3.858308.CMJUZF50M0DIHYNXJMDGBFDMFM51OGJJA.1.txt,0.000121857
consolidated_output/3.692609.J1UQ134EUVZQYKCI4UC3PI5WDAMC1V0VA.txt,0.000121232
consolidated_output/3.713944.OALU45TFVHNWZT532V4PRGTRBH1ZJ2AHB.1.txt,0.000116426
consolidated_output/3.688264.A4ACOCT1LQ2E3GFPIRR4C1YDSZJD0TMQB.1.txt,0.000114803
consolidated_output/3.85052.MWOCFAIZQ2YI3TW5I3RDKEKSXOBMA0T0B.1.txt,7.7943e-05
consolidated_output/3.888547.LON3Q45ZH2NY4QJW0TUAPV1HUX0YURX2A.txt,7.34097e-05
consolidated_output/3.74990.BEDEAPMRBVQD01EW4BG2CFLOWOL0RZ4WA.txt,7.11696e-05
consolidated_output/3.702585.ALWE53PECT3HGLL0D4CUR2LFPJQGI4YMA.2.txt,5.89725e-05
consolidated_output/3.873956.ODTDITHB1NBG4XYMCJQBC0LBMOCTMI11B.1.txt,5.88887e-05
consolidated_output/3.740296.PNESBJ51UCDDZHSYUJT4TJQJKHYZR15YA.1.txt,5.42347e-05
consolidated_output/3.710964.NREOC0QTVLCSZSCXWUIELYZH34A0HKSYA.txt,5.33619e-05
consolidated_output/3.892945.DD2ESHQXJUBQH0QG3J4DBVKIFK52SWZ5B.1.txt,5.19654e-05
consolidated_output/3.646702.C0UX5S0ROHDCHYGGKDS1UL5JOTDIGHGKA.1.txt,3.8384e-05
consolidated_output/3.736194.EMKCMOQWTL4N0HV3HR2JIKNIUSLEPASYB.txt,3.32887e-05
consolidated_output/3.715035.HWE4UCETUVJZDI5CZ3VXJ2RYEYTSO0Y5A.txt,2.7146e-05
consolidated_output/3.68879.NSSWNBL34C53CVSVOHS5S2T2AFFS1G44B.1.txt,2.05278e-05
consolidated_output/3.901753.O5GLOMLG3HXC52YTB3ZQMV5LWVHJHOZRB.1.txt,1.85485e-05
consolidated_output/3.902719.BVVHX5GE0NZMAWGFKXON41IZZR4HJBGPB.1.txt,1.29261e-05
consolidated_output/3.885228.FK3ARTBF3C3HGEG0OU4TGFPDSNOWVYCJB.1.txt,5.47468e-06
consolidated_output/3.76786.DH0BQHORFM4QJ453HBWXSDKXUEV54H3NA.3.txt,4.68467e-06
